CUST_ID,BALANCE_FREQUENCY,PURCHASES,PAYMENTS,CREDIT_LIMIT,CASH_ADVANCE
C10636,0.818182,117.57,5441.876882,8000,1022.23072
C10637,1,1223.41,1222.343069,6000,0
C10638,1,1710.24,1572.990843,6000,2292.800636
C10639,1,11.06,745.984976,4000,1261.347779
C10640,1,0,2430.864139,12000,4849.693752
C10641,1,8273.18,7883.621179,7000,0
C10642,1,619.93,529.829894,4000,1958.668173
C10643,0.3,190,322.114468,4000,0
C10644,1,7680.08,2529.085319,11500,0
C10645,1,9734.63,8571.945329,8500,0
C10646,0.454545,0,278.731912,3000,136.662804
C10647,1,8403.17,8495.972927,13000,3141.100688
C10648,1,118.6,117.780082,3300,0
C10649,1,11202.09,8317.163283,7500,0
C10650,1,794.52,1083.625844,1750,0
C10651,0.9,1704.22,679.888456,1500,0
C10652,1,1044.43,1068.805913,5000,103.174612
C10653,1,3651.59,6925.337419,4500,2420.908491
C10654,1,6477.6,6381.236136,7500,0
C10655,1,1025.03,1148.409463,2800,0
C10656,1,0,2361.929133,2400,1866.841949
C10657,0.636364,472.71,563.830183,16000,0
C10658,1,733.35,6801.933334,3000,5716.149236
C10659,1,3050.72,21320.89625,11500,10901.29827
C10660,0.636364,601.35,704.075312,7000,0
C10661,1,0,720.3446,1200,496.76383
C10662,0.545455,0,3239.303839,10500,9671.336737
C10663,1,0,74.218884,5000,75.612993
C10665,1,1764.86,1768.463643,10000,0
C10666,1,2352.2,2671.279796,6500,0
C10667,1,0,1221.274221,4000,516.029064
C10668,1,3877.85,3639.443058,12500,0
C10669,1,5958.17,7839.750264,15000,0
C10670,1,5969.33,7272.999505,16500,1777.022586
C10671,1,14604.87,14462.63056,15500,0
C10672,1,433.63,1534.75789,7000,2433.987199
C10673,1,2790.76,1778.284067,14000,0
C10674,1,571.32,5308.488824,4000,4961.005282
C10675,1,0,141.505315,1800,1662.824051
C10676,1,281.25,634.96657,1200,1361.24762
C10677,1,1701.9,710.210734,3000,1089.064313
C10678,1,14332.92,7116.531862,16000,0
C10679,0.363636,490.6,1197.347043,18000,0
C10680,0,0,0,9000,310.888779
C10681,1,8371.19,9582.782864,3800,959.946429
C10682,0.818182,4552.44,5496.343824,5000,0
C10683,0.272727,202,200.169721,2000,0
C10684,0.909091,6030.34,17084.85192,7000,7279.880364
C10685,0.181818,379.3,534.818301,2500,0
C10686,1,1877.24,4503.07943,8500,0
C10688,1,3660.97,4471.044825,7500,0
C10689,1,2281.56,2068.187388,20000,98.596565
C10690,1,45.65,1589.980022,1200,1246.223848
C10691,1,1919.66,6725.483653,6000,0
C10692,0.818182,685.08,798.047921,13000,0
C10693,1,362.13,496.114334,1200,0
C10694,0.125,80,0,1500,0
C10695,1,3703.36,3229.189675,7500,0
C10696,1,12650,7566.470234,10500,2781.682203
C10697,1,228.35,2520.722012,4000,1908.662268
C10698,0.9,0,862.790575,4000,3987.822594
C10699,1,1969.24,2011.781378,12000,0
C10700,1,533.36,632.227172,1200,19.292323
C10701,1,0,1070.599052,7500,1618.325972
C10702,1,1901.94,1624.241905,4500,0
C10703,1,0,1756.829998,7000,744.138154
C10704,1,5601.54,4807.552996,7500,36.336457
C10705,1,162.56,215.685296,1000,0
C10706,1,66.32,9547.622542,9000,8733.135566
C10707,0.2,19.9,49.622958,6500,0
C10708,1,362.36,683.421497,8000,7240.433194
C10709,1,818.02,4055.34116,3000,2758.007287
C10710,1,1286.2,1272.434565,4000,0
C10711,1,1800,2214.368263,6000,2642.846513
C10712,1,0,666.956678,3000,129.381701
C10713,0.818182,1131.08,1317.549381,18000,0
C10714,1,83.35,290.353132,4000,0
C10715,1,342.07,3505.371815,3000,0
C10716,0.818182,2025,2420.445403,6000,385.62779
C10717,1,3548.64,3908.960912,20000,0
C10718,1,1687.29,1464.000198,11500,0
C10719,1,231.35,161.97536,1000,944.183414
C10720,1,2427.26,1747.703784,5000,0
C10721,1,579.28,635.871404,1200,727.52546
C10722,1,420.03,1283.885302,6600,0
C10723,1,328.92,659.559695,10000,9497.696525
C10724,1,419.64,467.204852,4200,0
C10725,1,3267.03,2841.850383,6000,0
C10726,1,294.13,686.376349,1500,0
C10727,1,0,757.537513,5500,3550.209696
C10728,0.833333,0,247.706733,3000,2196.107878
C10729,1,0,1724.178215,1500,2368.248319
C10730,1,171.92,907.867126,4500,0
C10731,1,2210.97,2946.752322,9500,0
C10732,1,1229.57,1125.497981,2700,0
C10733,1,64,373.433094,2800,248.690762
C10734,1,0,1794.421173,3000,1700.074178
C10735,1,9670.84,24199.11108,17500,1896.204934
C10736,1,7446.18,10274.93122,10000,2817.03397
C10737,1,0,1661.693077,14000,9972.234861
C10738,1,375.57,779.057364,6000,99.587515
C10739,1,5228.36,4843.737867,3000,0
C10740,1,291.65,341.378477,8000,0
C10741,0.857143,1386.4,238.348011,1500,0
C10742,1,1307.16,1529.771263,5000,4245.840374
C10743,1,0,2322.058763,16000,6372.109273
C10744,1,77.99,555.23373,1200,0
C10745,1,861.79,6532.686986,6000,457.699229
C10746,1,65,19.221233,3000,0
C10747,0.818182,798.34,728.056878,4500,3206.809796
C10748,1,0,1227.062915,8500,223.953042
C10749,1,32.22,349.584645,2000,37.743145
C10750,1,404.24,3167.870886,14500,3369.474535
C10751,0.363636,0,3597.140559,1200,1084.813197
C10752,0.909091,8820.67,3609.323897,6500,0
C10753,1,7590.08,2344.430467,10000,1596.569821
C10754,1,0,738.312743,6000,722.361498
C10755,1,1613.74,1361.684623,1500,0
C10756,1,1214.74,941.91753,11000,0
C10757,1,776.89,487.294072,1500,0
C10758,1,0,874.365824,5500,56.747353
C10759,1,0,750.534962,2750,259.611243
C10760,1,4371.82,3603.230966,20000,0
C10761,1,1648.53,1427.725762,6500,2146.51325
C10762,1,0,1777.003806,11500,6182.982033
C10763,0.090909,24,9.533313,1500,0
C10764,0.363636,1123.58,3245.496885,1500,0
C10765,0.909091,571.91,2573.55754,2100,0
C10766,1,0,6135.140807,7500,2909.490912
C10767,1,0,3.500505,1500,1148.820355
C10768,1,1080.11,1065.332527,9000,0
C10769,1,0,264.548484,3000,1249.682243
C10770,0.777778,749.57,617.46628,6000,4096.907903
C10771,0.875,0,260.843536,2500,1977.834772
C10772,1,880.19,1189.503063,1500,0
C10773,1,642.33,323.683167,9000,0
C10774,1,890.2,302.073647,3000,0
C10775,1,1798.24,1340.224464,1500,756.233501
C10776,1,2720.68,2800.406648,5000,0
C10777,0.888889,4139.56,1600.272221,9000,3607.406242
C10779,1,1140,2541.196672,3650,0
C10780,1,169.28,1553.157125,6000,2868.734582
C10781,0.857143,0,1665.025645,1200,2454.439476
C10782,1,183.7,1030.093462,10500,1585.714709
C10783,1,0,3222.169406,13000,4045.620171
C10784,1,1412.76,6940.278105,5000,2045.094842
C10785,1,0,1445.294493,6000,485.269985
C10786,1,1936.01,1759.115089,2000,232.292989
C10787,0.875,2486.1,948.092359,4000,0
C10788,1,0,1479.003541,6500,2193.804998
C10789,0.636364,796.56,912.478311,4000,0
C10790,1,717.18,1460.652254,7000,3856.971744
C10791,1,0,1334.749456,9500,4954.608429
C10792,0.090909,782.88,2941.300379,3000,0
C10793,1,0,529.203224,2000,200.266788
C10794,0.818182,260,278.975102,5500,0
C10795,1,0,236.09244,1200,56.461201
C10796,1,49.19,2230.957196,12000,4078.303778
C10797,1,4021.29,2851.045852,5000,2075.781347
C10798,1,503.45,685.660178,10500,0
C10799,1,4430.17,4301.600928,8500,0
C10800,1,933.5,393.417404,3000,1160.28334
C10801,1,1163.93,0,5000,0
C10803,1,177.23,1136.340121,2500,0
C10804,1,283.6,424.829757,5000,0
C10805,1,9796.28,12667.90527,19000,1959.013493
C10806,1,2109.61,4591.162882,6500,366.008558
C10807,1,0,808.881566,3000,434.319424
C10808,1,1326.3,1373.689245,4500,1123.247578
C10809,1,0,11192.8048,10000,10204.12284
C10810,0.454545,0,79.242572,3500,729.325692
C10811,1,3407.69,0,9500,2063.860557
C10812,1,1804.09,1672.051219,7500,327.479813
C10813,0.636364,758.31,501.41401,6000,0
C10814,0.818182,121.5,137.148597,4000,0
C10815,1,0,1009.545319,5500,2316.206642
C10816,0.75,90.39,254.561828,1500,1160.459619
C10817,1,0,0,2600,861.574218
C10818,0.909091,0,15923.28722,10000,16037.32794
C10819,1,749.3,2501.125038,8500,0
C10820,1,184.92,185.189285,4000,0
C10821,1,70,973.097522,1500,640.711949
C10822,1,219.26,518.949471,2500,977.92638
C10823,0.181818,44.55,267.147917,6000,0
C10824,1,268.68,1557.68946,1200,0
C10825,0.636364,0,0,2600,1843.426883
C10826,1,1876.8,1715.207478,5000,0
C10827,1,455.76,881.425823,1700,0
C10828,0.545455,520.5,551.370293,4000,0
C10829,1,0,638.144031,6000,1113.868654
C10830,1,8519.02,5828.994002,17500,237.066662
C10831,0.181818,0,12902.18813,3000,2654.856157
C10832,1,0,3225.132002,4000,3469.664606
C10833,0.909091,777.04,753.811533,7500,0
C10834,0.818182,0,0,3300,2739.66574
C10835,1,4504.25,278.70437,8500,0
C10836,1,2370.01,1948.361057,4200,0
C10837,0.818182,517.14,369.733274,3000,0
C10838,1,806,880.198403,8000,1705.723287
C10839,1,578.66,3219.440365,9500,6390.668135
C10840,1,8.4,1015.698271,10500,0
C10841,1,173.69,5091.300312,5000,3122.99024
C10843,1,74.98,650.440749,1800,216.032736
C10844,0.181818,60.24,471.23242,4000,0
C10845,1,1500,949.592719,4600,475.122697
C10846,1,2280.58,2463.113969,1800,0
C10847,1,0,712.803089,3000,1967.782148
C10848,1,1152.83,0,7000,0
C10849,1,0,314.272712,2400,94.706407
C10850,0.181818,0,248.742811,3000,2644.698717
C10852,1,186.11,634.853367,3000,0
C10853,1,89.9,323.344372,7000,0
C10854,1,221.61,369.345758,1700,0
C10855,0.727273,4768.27,1980.213325,2500,0
C10856,1,86.7,534.092827,2000,92.435934
C10857,1,1162.63,1476.991573,7500,3808.247988
C10858,1,977.38,549.396517,3350,0
C10859,1,1497.82,342.79543,3500,0
C10860,0.888889,363,1250.695005,5500,5307.322893
C10861,1,0,1006.261579,8500,540.251858
C10862,1,0,306.606914,1500,112.680045
C10863,1,0,386.660071,3000,513.664928
C10864,1,350,0,4000,0
C10865,1,1488.8,612.674919,2000,858.516418
C10866,1,992.25,2899.141015,4500,667.818882
C10867,1,1288.42,1018.536172,1500,0
C10868,1,1102.72,1123.51632,4000,0
C10869,1,536.68,280.826685,1000,0
C10870,1,0,522.917982,2500,904.460261
C10871,1,2163.12,0,4000,0
C10872,0.888889,0,529.726072,5500,4947.781762
C10873,1,5197.22,12886.44123,13000,18857.05847
C10874,1,591.84,5552.601399,17000,564.365429
C10875,1,1790.64,8862.839094,10500,1660.66756
C10876,1,0,2467.952091,3000,3253.033658
C10877,1,385,0,5000,0
C10878,1,475,408.132037,1500,0
C10879,1,0,1648.300986,6000,1786.833644
C10880,0.909091,1366.3,3453.112338,2000,0
C10881,0.909091,76.94,257.110005,1500,0
C10882,1,2126.7,2494.033369,15000,1622.219455
C10883,1,100,0,1200,593.181763
C10884,1,0,4056.944212,14500,3330.326162
C10885,1,12551.95,31698.41902,17000,14896.54051
C10886,1,200,495.968187,8000,201.404735
C10887,1,2190.95,2972.248185,11500,1913.350112
C10888,1,2896.05,1341.195566,13500,187.030671
C10889,1,18.05,233.886707,1000,19.118837
C10890,1,1990.81,0,5000,0
C10891,0,199.88,0,4000,0
C10892,1,4917.48,3552.167671,13500,0
C10893,1,1325.27,666.371943,4000,0
C10894,1,1448.59,3008.279166,1200,1070.165399
C10895,1,851.68,1660.242557,1500,1515.648089
C10896,1,0,819.246481,3500,365.816939
C10897,1,463,3024.60947,12500,3096.807933
C10898,1,769.34,0,7000,2234.780695
C10899,1,377.1,0,2600,388.849566
C10900,1,0,239.407898,1200,59.57182
C10901,0.727273,780.14,6123.111421,9000,3573.493609
C10902,1,3480.24,4062.447703,12500,0
C10903,1,0,381.094555,1500,189.624301
C10904,1,0,232.136896,12000,3943.873219
C10905,1,2493.67,916.285608,3000,0
C10906,1,324.3,0,5000,1468.08356
C10907,1,444.96,426.881014,3000,0
C10908,0.636364,150,0,6000,3714.01114
C10909,1,250.32,0,7000,4447.636548
C10910,0.833333,0,101.664939,1200,1159.447747
C10911,1,89.66,375.878055,2000,126.156551
C10912,1,299.04,320.616627,7500,0
C10913,1,1036.19,1616.614478,7300,3270.549354
C10914,1,0,20941.32551,18500,22665.7785
C10915,0.818182,5080.85,177.879919,8000,0
C10916,1,554.85,1898.82812,2100,952.424906
C10917,1,5153.28,4872.818088,11500,0
C10918,1,2617.85,1774.318305,1800,0
C10919,1,716.98,1477.151065,1600,273.531783
C10920,1,4193.91,3690.904874,3000,0
C10921,1,965.84,771.299727,4300,0
C10922,1,7597.09,0,6500,0
C10923,0.727273,0,0,9500,1897.551775
C10924,1,360.3,3014.036186,11500,3501.657389
C10925,1,1772.55,764.816144,1200,0
C10926,1,1850.31,1856.821119,14000,0
C10927,1,84.65,922.962087,8000,0
C10928,0.555556,223.5,192.80601,17500,0
C10929,0.818182,407.86,5722.548016,12500,14827.30716
C10930,1,315.48,193.699669,1000,0
C10931,1,0,468.617347,2000,84.438672
C10932,1,312.69,867.628724,7500,370.511697
C10933,1,1230.08,2535.48125,6500,4665.557504
C10934,1,0,8733.20327,13000,2999.900367
C10935,0.818182,0,1964.825042,3000,1379.58783
C10936,1,701.44,0,6000,0
C10937,1,302,784.873315,2000,796.570678
C10939,1,348.88,335.62347,1200,0
C10940,1,3393.25,2768.821579,9000,0
C10941,1,205.89,2404.231683,9500,3697.222827
C10942,1,0,2017.190799,6500,4289.506847
C10943,0.727273,209,278.257109,1500,0
C10944,0.181818,1051.52,5384.409792,4600,0
C10945,1,253.37,463.956486,1200,0
C10946,0.272727,202.72,31.596193,4500,0
C10947,1,27,219.692369,1200,0
C10949,1,6335.65,3203.884297,11000,0
C10950,1,2457.48,2858.180367,7000,0
C10951,0.272727,26.62,18.336805,4500,0
C10952,1,4896.9,5338.901791,2500,960.975083
C10953,0.454545,20.09,0,3200,0
C10954,1,678,992.569418,2000,0
C10955,1,0,9736.897362,11000,12008.08079
C10956,1,1707.26,0,3300,0
C10957,1,0,0,4500,3305.855177
C10958,0.818182,963.35,1062.303105,14000,0
C10959,1,2540.9,2478.954766,5000,0
C10960,1,1478.36,1371.998686,1200,0
C10961,1,0,1498.948148,6500,1163.462217
C10962,1,45.65,293.890715,1200,0
C10963,0.727273,0,4998.620598,3000,2037.036785
C10965,1,563.39,0,900,136.50351
C10966,1,974.3,1520.760286,3000,189.408446
C10967,1,0,0,10000,6479.639793
C10968,1,562.01,2010.58964,1800,0
C10969,1,53.8,429.112894,2500,0
C10970,0.909091,1113.1,4239.684074,6500,0
C10971,1,0,1064.91324,5250,393.742621
C10972,0.909091,7363.38,11891.44907,4500,0
C10973,1,421.15,4131.495556,17000,5690.168909
C10974,0.272727,566.43,73.895095,9000,0
C10975,1,17409.21,19517.1616,19500,0
C10976,1,0,1333.839527,3500,629.109981
C10977,0.9,1177.64,1325.182603,3000,2961.278225
C10978,1,1009.44,1292.401995,4000,0
C10979,1,200,861.663355,2000,493.281286
C10980,0.25,736.72,1665.89154,4500,0
C10981,0.545455,158.37,2280.290156,3000,0
C10982,0.727273,0.01,0,6500,0
C10983,1,516,752.367432,1500,0
C10984,1,251.44,0,6000,0
C10985,1,2110.98,663.894987,1700,0
C10986,1,3852.37,3386.915692,6000,0
C10987,1,270,371.168672,1200,0
C10988,1,1238.12,1147.443975,6000,1799.316522
C10989,0.272727,308.16,291.719987,2500,0
C10990,0.363636,0,196.932031,12000,1222.166225
C10991,1,1817.84,0,6000,0
C10992,0.909091,1000,1128.431348,1500,0
C10993,1,0,455.872747,1600,77.328556
C10994,0.8,3209.14,2841.834049,10000,898.013564
C10995,1,886.37,2966.291948,1800,1310.182842
C10996,0.909091,0,7296.483613,7500,9009.157522
C10997,1,455.72,576.311637,3000,0
C10998,0.909091,749.9,701.387872,1500,0
C10999,1,555,1397.027257,3000,0
C11000,1,1093.93,556.213673,2900,822.700458
C11001,1,1755.76,1633.050111,2500,0
C11002,1,829.15,1393.564911,3000,476.329395
C11003,1,541.68,0,8500,3580.753362
C11004,0.9,26582.34,26557.09724,28000,0
C11005,1,1508.54,0,8500,0
C11006,1,99,407.819493,1000,909.10915
C11007,1,1534.98,867.884346,4000,1407.204652
C11008,1,76.3,533.085955,1200,0
C11009,1,3927.12,3626.983417,5500,0
C11010,1,1486.31,0,1800,0
C11011,1,435.14,1587.909833,7000,3935.733135
C11012,0.636364,280.35,0,4000,900.547414
C11013,1,367.94,719.945677,1500,0
C11014,1,182,169.708108,1500,0
C11015,0.818182,1682.06,6965.353704,13000,0
C11016,1,3070.45,4023.111073,18500,0
C11017,1,34,1913.744848,1600,135.178439
C11018,0.909091,490.21,5956.127312,6000,10735.1018
C11019,1,2197.21,0,4000,1824.823395
C11020,1,170,229.301004,1200,0
C11021,1,36,404.993426,3500,19.042417
C11022,1,1806.97,1595.482975,3500,0
C11023,1,0,3154.862353,6500,5833.696908
C11024,1,2612.1,1348.321843,6500,0
C11025,1,1188.78,2813.165078,6500,65.104506
C11026,0.909091,0,550.825801,1950,477.378737
C11027,0.727273,735.09,6006.492582,10500,0
C11028,1,1533.28,3363.275481,1200,2294.002357
C11029,0.909091,443.99,273.823646,3500,0
C11030,1,96.62,1086.932525,4500,0
C11031,1,0,381.672065,2500,1173.310874
C11032,1,160.92,1142.847203,3000,319.931964
C11033,1,937.96,1186.859701,1500,0
C11034,1,22.5,2062.495163,10000,0
C11035,1,720.18,0,5000,0
C11036,0.727273,69,462.226271,4500,0
C11038,1,64.82,1019.849756,4150,298.108645
C11039,1,0,309.300185,1200,91.903204
C11040,0.909091,2655.99,3155.89347,3600,0
C11041,1,825,887.677869,2500,0
C11042,1,1783.57,6173.822229,8000,9569.469311
C11043,0.454545,1092.59,1399.323719,18000,0
C11044,0.142857,0,0,5000,3351.385591
C11045,1,3914.15,3980.107176,9500,0
C11046,1,788.54,2071.865365,4200,69.894469
C11047,1,830.15,14040.86635,11000,10249.921
C11048,1,0,404.070285,2100,39.461591
C11049,0.909091,1037.82,1461.416883,6500,0
C11050,1,723.65,0,8500,0
C11051,1,0,138.907177,2100,19.345729
C11052,0.555556,0,87.879339,3000,2908.400137
C11053,1,2496.57,1145.707252,3000,0
C11054,0.818182,3061.26,3594.046318,6000,0
C11055,1,45.65,317.911208,1700,0
C11056,0.545455,1188,2461.320337,9000,0
C11057,1,307.11,467.844102,1500,0
C11058,1,1368.88,455.527411,4500,0
C11059,1,207.68,1243.840314,3000,189.874314
C11060,1,514.97,380.613937,5500,0
C11061,1,45.65,299.78995,1200,48.730842
C11062,1,29.29,149.363733,2100,137.256946
C11063,0.454545,45.65,491.455491,1500,0
C11064,1,0,8574.541634,8500,3631.844028
C11065,1,0,1443.4332,6000,2941.903445
C11066,0.909091,2590.95,3286.584674,10000,0
C11067,1,85.92,0,1200,551.078807
C11068,1,452.59,4431.489516,7500,786.62111
C11069,0.272727,0,198.014471,9500,95.842922
C11070,1,125,1087.866649,5000,2406.229924
C11071,1,119,365.05305,1200,54.739913
C11072,1,0,1549.916395,7000,3249.062265
C11073,1,1555.66,1052.275904,3500,0
C11074,1,32.38,0,5000,545.642707
C11075,0.5,34,635.909695,6000,0
C11076,0.272727,0,17194.62756,17000,586.02924
C11077,1,130.4,0,10200,1916.534565
C11078,1,734.37,837.517806,10500,0
C11079,1,0,499.961286,1500,1331.166485
C11080,1,292.59,0,5000,0
C11081,0.363636,1042.52,3212.647061,6000,0
C11082,1,2682.25,1891.062946,4500,188.36824
C11083,1,280,547.982657,1800,49.117804
C11084,1,0,369.895952,1200,158.347647
C11085,1,1302.37,1723.432154,6000,1279.629012
C11086,1,90,414.117463,7000,0
C11087,0.545455,735.69,1302.778971,3000,0
C11088,1,6058.03,6528.829703,4000,3517.94774
C11089,0.888889,750.05,1207.021598,14000,0
C11090,1,499.92,496.551862,3000,0
C11091,1,256.5,164.37267,1200,0
C11092,0.727273,230.15,0,1600,0
C11093,1,1956.8,1908.733611,10000,0
C11094,1,3719,28150.97869,15500,29282.10915
C11095,1,0,347.446739,1200,19.503826
C11096,0.888889,4704.98,4372.542801,4500,0
C11097,1,60,422.765741,1800,97.854366
C11098,1,320.08,1894.746827,7000,3134.417004
C11099,1,66.7,413.167127,1000,75.254745
C11100,1,130,610.42602,4500,0
C11101,0.454545,71.4,21.55251,2000,0
C11102,1,285.45,420.862309,3000,1429.489972
C11103,1,259.84,1105.027682,7500,1731.958401
C11104,1,35.8,255.502079,750,0
C11105,1,150,238.619393,1000,114.462798
C11106,1,611.31,514.6675,1500,0
C11107,0.875,0,257.187514,1200,1175.358928
C11108,0.909091,153.96,1676.090994,8500,0
C11109,0.636364,453.89,793.296498,6500,0
C11110,0.363636,0,274.204055,1200,1078.247446
C11111,1,0,2203.045653,6000,4459.741851
C11112,0.272727,133,780.127863,1200,0
C11113,1,1594,1605.613993,4500,0
C11114,1,929.99,951.737085,6500,558.732109
C11115,0.545455,431.49,745.768447,1500,0
C11116,1,985.79,887.885624,3000,0
C11117,1,0,793.363907,5000,181.45033
C11118,0.363636,0,11267.69478,6000,2777.200448
C11119,1,931.98,875.423848,7500,0
C11120,0.363636,648.24,753.720188,2000,0
C11121,1,0,0,5000,3757.68359
C11122,1,1757.44,1721.705144,4500,19.677306
C11123,1,0,1110.576652,5000,1883.483223
C11124,1,1372.57,3582.470327,5500,3806.758546
C11125,0.727273,665.5,1443.726409,4000,0
C11126,1,680.97,1272.722158,8500,4037.626724
C11128,0.545455,65.75,187.936242,4000,0
C11129,1,313.02,1960.519301,1500,1381.613303
C11130,1,0,498.436823,2000,218.731138
C11131,1,1158.28,804.815422,7500,538.243002
C11132,1,113.03,2780.931453,3000,3688.794183
C11133,0.090909,171,495.808559,4000,0
C11134,1,2255.1,2055.087209,3500,106.449005
C11135,0.818182,32.25,0,1800,0
C11136,1,896.18,3948.663657,7000,4222.003137
C11137,0.909091,464.51,452.522327,3000,0
C11138,1,1198.2,1108.354624,7000,0
C11139,1,1961.78,5361.346807,6000,0
C11140,1,90,518.134344,3500,966.33053
C11141,1,436.74,484.285337,3500,0
C11142,0.909091,294,1578.37444,3500,281.669381
C11143,1,335.99,2300.799763,7500,956.578904
C11145,1,0,4508.112909,9000,2251.744713
C11146,1,383.42,1982.542865,11000,0
C11148,1,0,3129.359671,7000,7700.897042
C11149,1,206.35,689.933057,1000,0
C11150,1,116.18,1178.583629,1000,0
C11151,1,0,1736.121099,6000,2168.900998
C11152,1,299.94,7105.878792,6000,6351.312685
C11153,1,364,1039.551142,5000,0
C11154,0.666667,1019.34,1014.359244,5000,0
